dataset,model,architecture,protocol_version,keep_ratio,block_size,runs,val_accuracy_mean,val_accuracy_std,train_accuracy_mean,train_accuracy_std,forward_ms_mean,forward_ms_std,backward_ms_mean,backward_ms_std,memory_mb_mean,memory_mb_std,epoch_time_mean,epoch_time_std
svhn,pruning,mlp,protocol-v3,0.4,0,5,0.24661186232329438,0.12895455574220546,0.2523526761947663,0.12926266513610699,1.4503046266347812,0.0059301361801503425,1.63713181757056,0.005515602319845444,707.8011216550319,1.8282662116537938,7.993522716802545,0.0268478317836208
svhn,pruning,mlp,protocol-v3,0.6,0,5,0.4426244622003687,0.11559264781700687,0.4383471886645645,0.11461421796830351,1.4564156798911376,0.007030506873583302,1.6421814452178516,0.006944867573162588,709.2990001454334,2.6880402251480886,8.017959124990739,0.04352717738468244
svhn,pruning,mlp,protocol-v3,0.8,0,5,0.5961585740626921,0.0315961124746163,0.6042234871752871,0.026559174840663943,1.4510018625534538,0.00586206558480379,1.6367455272406055,0.006112592173854533,707.9960133071553,1.951070076477659,8.00961778339697,0.02960146484010001
svhn,pruning,mlp,protocol-v3,1.0,0,5,0.6236631837738169,0.027505795377094334,0.648475913564574,0.011892879176406093,1.4489501086984213,0.004987179556693899,1.6353433375279374,0.003548759256088716,707.4154141215823,1.6120924034368536,7.994657358608674,0.008214394992555243
svhn,ssb-v1,cnn,protocol-v3,0.2,0,5,0.20865089121081745,0.018183818872549707,0.18817041374885674,0.00385808508667173,5.77784901704399,0.022086842696868694,14.29766172757438,0.03436911832124507,912.9823152995929,5.642789751889983,16.12273994201096,0.054516830064160145
svhn,ssb-v1,cnn,protocol-v3,0.4,0,5,0.7835279655808236,0.01908957572958572,0.7296258378038959,0.028879728442974307,5.798453515835128,0.007505720180032237,14.930432090740775,0.019506130232923354,951.7804646596858,4.87174599395734,16.360518641618548,0.04871706472032146
svhn,ssb-v1,cnn,protocol-v3,0.6,0,5,0.8642670559311616,0.007851117194466073,0.8693940510804428,0.004353049685506747,5.800829470453387,0.009989421869477213,15.377582372982904,0.021984205313400507,947.7495746073298,5.858407086456553,16.625659925397485,0.026073161634041622
svhn,ssb-v1,cnn,protocol-v3,0.8,0,5,0.8829440688383527,0.006390717462313346,0.8963730428491475,0.0016709159628161367,5.787657065032008,0.012352443019927,15.732315090264631,0.02550093594537744,915.1059336823735,6.416136064439543,16.856455283390822,0.055669593299752414
svhn,ssb-v1,cnn,protocol-v3,1.0,0,5,0.896581130915796,0.007972944080792617,0.9087977940674611,0.002135832650843189,5.769928911356223,0.0202798942438432,15.69373316475965,0.015813023612454395,732.630068353694,3.116579556888426,17.110840599809308,0.06152555381661313
svhn,ssb-v1,mlp,protocol-v3,0.2,0,5,0.14405347264904728,0.05652616171455461,0.11189920417161496,0.004845113031760039,1.464400660966318,0.006886257158733423,4.276559870941173,0.02151633448539653,1028.8474312827225,6.3803456927982225,9.224730891606304,0.07132512273707071
svhn,ssb-v1,mlp,protocol-v3,0.4,0,5,0.12151966810079899,0.0680609110889318,0.1478493522803281,0.02879892824022925,1.4928701292593431,0.0013584150520043776,5.52630382041437,0.011822843550725815,1086.0969822571265,3.56433031692145,9.767537766811438,0.04723267271767026
svhn,ssb-v1,mlp,protocol-v3,0.6,0,5,0.1958743085433313,0.0,0.18780457840206394,0.0026356035565877683,1.4824076762358491,0.006276672309011105,6.6025685872424305,0.025266147015221473,1093.5767561082025,4.470725988123675,10.430640833603684,0.05120365419887615
svhn,ssb-v1,mlp,protocol-v3,0.8,0,5,0.3260371850030731,0.04208615311079686,0.2945247553134854,0.03674337470965985,1.473844284652192,0.005347858750163453,7.3883137105824925,0.03305184903408721,1035.963857984293,7.823855659107799,10.860799066792243,0.01985790113385154
svhn,ssb-v1,mlp,protocol-v3,1.0,0,5,0.6236631837738169,0.027505795377094307,0.648475913564574,0.011892879176406107,1.457976863582402,0.005386359983869531,7.40775721607624,0.008915206814293484,722.7922556719022,1.8761523290147437,11.293751791387331,0.02258921446963363
svhn,ssb-v1-block,cnn,protocol-v3,0.2,8,5,0.2081361401352182,0.027418288968113574,0.18911776349017836,0.001354588080423286,5.7807186623864615,0.016981811836768085,13.910174449352274,0.008145945768986643,795.6247782140779,1.5389088210889266,16.00908779981546,0.05803673924108796
svhn,ssb-v1-block,cnn,protocol-v3,0.2,16,5,0.17884142593730795,0.038086683359842,0.18816222340527183,0.001978706890479794,5.783343454849937,0.03939998686575759,13.808536368963672,0.0040384518259134975,771.5962659976731,8.374700947569606,15.9992290418013,0.017705103420237768
svhn,ssb-v1-block,cnn,protocol-v3,0.2,32,5,0.1958743085433313,0.0,0.18915871520810293,0.00011598971176131097,5.797044936993607,0.007737324191825264,13.761112676164572,0.028037525097235498,758.4444953461315,1.4691629407923157,15.99704810861731,0.0422386982258577
svhn,ssb-v1-block,cnn,protocol-v3,0.2,64,5,0.1958743085433313,0.0,0.18694732244017634,0.004192252875065287,5.788880837015236,0.011851381253617288,13.715108636371934,0.013989418985198,748.756582678883,4.13484499227921,16.019941850192843,0.04376581800771591
svhn,ssb-v1-block,cnn,protocol-v3,0.2,128,5,0.1890058389674247,0.015358364873116254,0.18414622493413596,0.009007071528712884,5.79157379264746,0.021792051308481827,13.625179861265568,0.024777392916084957,738.9516106748109,3.0273637533669224,15.958318924799096,0.05479282594106146
svhn,ssb-v1-block,cnn,protocol-v3,0.4,8,5,0.6434004302397051,0.2526244483494774,0.585339284983005,0.22931912207500935,5.805188510634624,0.008735604638456934,14.458355712167947,0.03845793851676924,816.5069717132053,2.0516342493696134,16.310172758204864,0.039612387549317174
svhn,ssb-v1-block,cnn,protocol-v3,0.4,16,5,0.6001152427781193,0.23289401438102492,0.49494792306537255,0.20113022904095004,5.798103255383596,0.013164833704424605,14.325482681447209,0.00901541002995559,789.062785413031,3.486871667918005,16.284021683607715,0.09014007195347358
svhn,ssb-v1-block,cnn,protocol-v3,0.4,32,5,0.5767516902274125,0.17493226544283685,0.46182344349345456,0.16230032066129438,5.846633966691113,0.07464849370554447,14.282784916571803,0.084173377346762,768.8206188190809,1.982198909275559,16.25530286662979,0.19622419316276166
svhn,ssb-v1-block,cnn,protocol-v3,0.4,64,5,0.313660110633067,0.13433096141139142,0.2549462849966556,0.06836065760571734,5.793386952061083,0.009103410986668774,14.191194339219157,0.026080137880739075,753.4664739674229,1.9916918321055852,16.228139191807713,0.05985411587271526
svhn,ssb-v1-block,cnn,protocol-v3,0.4,128,5,0.3310079901659496,0.17261269824639625,0.2571303766192991,0.08853817008683955,5.79274523821901,0.019421207080222193,14.129815804843815,0.03226208430716406,742.478263161722,2.35498338129212,16.182228983193635,0.037796970370127664
svhn,ssb-v1-block,cnn,protocol-v3,0.6,8,5,0.8623540258143823,0.013134177396930876,0.8653043395170428,0.006000467849421094,5.7991260345190385,0.021018450676282233,14.959924030660778,0.026823405057397994,820.3307409831298,3.2715771977364154,16.619432358199266,0.04278143330731795
svhn,ssb-v1-block,cnn,protocol-v3,0.6,16,5,0.8615012292563,0.005612072189421195,0.8577064307847714,0.008871249750593646,5.806898860183049,0.019825928986678294,14.900595332098153,0.02151572999232553,796.0581297265852,3.7788721461941837,16.56611485821195,0.042603219318646565
svhn,ssb-v1-block,cnn,protocol-v3,0.6,32,5,0.8546327596803934,0.010079348268160315,0.8459505576258923,0.010667847847049905,5.8111591076471365,0.013286192358433488,14.806566319116541,0.031650656849555925,772.7034904013962,2.4880434447378095,16.599633324798198,0.08819984405572048
svhn,ssb-v1-block,cnn,protocol-v3,0.6,64,5,0.8456361401352182,0.0055535913406342015,0.8431631106924936,0.010145119913658313,5.799772559158257,0.010045119218157995,14.760102647077082,0.021465281389961902,758.6165085078535,2.452927476356561,16.557360166998116,0.029572182954311653
svhn,ssb-v1-block,cnn,protocol-v3,0.6,128,5,0.8360018438844499,0.01995644621447115,0.8187558868094517,0.034440482153264146,5.805621560373895,0.008367119265178816,14.704525893465462,0.025837166200683583,747.3451952443281,2.269863047759292,16.528218558395746,0.06372499088525005
svhn,ssb-v1-block,cnn,protocol-v3,0.8,8,5,0.8863783036263062,0.0066837720435215155,0.8945957382912212,0.006306118389520779,5.8409316469321455,0.08678851831767806,15.41353668458159,0.09958689610492463,804.7921120564281,4.496970331969718,16.868050016404595,0.1393509055499638
svhn,ssb-v1-block,cnn,protocol-v3,0.8,16,5,0.8833973570989551,0.010795486803655326,0.8933808373261257,0.0038994384552819414,5.8002737524199235,0.008647439754486034,15.297618614927638,0.020667897014962803,784.4422138598022,4.048557230313265,16.808378400013318,0.0535757843334165
svhn,ssb-v1-block,cnn,protocol-v3,0.8,32,5,0.8843961278426551,0.013698349301738777,0.8916089929972563,0.008360357822749302,5.796933324409923,0.009527547367587952,15.25214930443406,0.030253157739447315,768.7114874200117,5.3146200437475315,16.812713008210995,0.023468248847632378
svhn,ssb-v1-block,cnn,protocol-v3,0.8,64,5,0.8819837123540258,0.004253622579472856,0.8903667908868776,0.003922427381775506,5.998748263486066,0.44010675116850806,15.726899165728359,1.1399649641904461,760.9168339150668,2.667958486291351,16.80747530820081,0.050353239866805545
svhn,ssb-v1-block,cnn,protocol-v3,0.8,128,5,0.8875537799631223,0.0006372600292970979,0.8909510353959348,0.006201587508804548,6.130917287812752,0.7527514138783419,16.040625411524307,1.9066933597037359,748.9978203170448,5.060421791498225,16.770797783404124,0.012029166518729156
svhn,ssb-v1-block,cnn,protocol-v3,1.0,8,5,0.896581130915796,0.007972944080792611,0.9087977940674611,0.002135832650843145,5.785705174725463,0.016458661363328415,15.700014777738312,0.016038060999807494,737.2926956079116,3.8429286940912943,17.08520656679757,0.04213797725354042
svhn,ssb-v1-block,cnn,protocol-v3,1.0,16,5,0.896581130915796,0.007972944080792601,0.9087977940674611,0.0021358326508431657,5.798389381347603,0.008312885502029821,15.705631201857312,0.012413533362754846,736.7812427283304,2.111927792416213,17.139176016580315,0.056764203494554764
svhn,ssb-v1-block,cnn,protocol-v3,1.0,32,5,0.896581130915796,0.007972944080792611,0.9087977940674611,0.002135832650843145,5.813715552038573,0.012076638619711567,15.75595774343655,0.031219699816141866,740.7031595404305,2.7390542695810756,17.189385608409065,0.15242717703405828
svhn,ssb-v1-block,cnn,protocol-v3,1.0,64,5,0.896581130915796,0.007972944080792611,0.9087977940674611,0.002135832650843145,5.7958547213171725,0.015142382243494396,15.70768607967247,0.019685722602855574,738.8890034176848,2.4855362526442812,17.124304450000636,0.06610991789839625
svhn,ssb-v1-block,cnn,protocol-v3,1.0,128,5,0.896581130915796,0.007972944080792611,0.9087977940674611,0.002135832650843145,5.787676731528098,0.02331559150377368,15.705764110819313,0.027807250336778732,734.7680682809772,3.0970927540786275,17.07118737460114,0.10424195842620043
svhn,ssb-v1-block,mlp,protocol-v3,0.2,8,5,0.12210356484326979,0.05473301771461455,0.11326153132123887,0.004647828551760907,1.4798714138931026,0.0018155018985738646,3.6491593560883344,0.01727178131776802,837.3269160849331,2.3811214131632497,9.085020283202175,0.04077979713803755
svhn,ssb-v1-block,mlp,protocol-v3,0.2,16,5,0.09269360786724028,0.03943102567242443,0.12076388604501956,0.0066745116695791605,1.478324886200084,0.007194402965439982,3.4913959532760024,0.021905081280036244,796.8518997236766,3.259400155811712,8.999485516396817,0.05058719521350534
svhn,ssb-v1-block,mlp,protocol-v3,0.2,32,5,0.11355255070682235,0.05181803804189527,0.12315819648634256,0.007250159550906457,1.4731952223011762,0.005084878169732611,3.3806100560713617,0.016329088135995627,772.1677883216987,0.6537851358169565,8.972099408402574,0.0404458573165913
svhn,ssb-v1-block,mlp,protocol-v3,0.2,64,5,0.12324062692071296,0.06767234894409793,0.11503883587916511,0.008386733420690578,1.474873266184686,0.0037383456877285257,3.3144481281422715,0.014396644980711637,752.3356748109366,1.4086451931495145,8.975552458199672,0.05596953715040276
svhn,ssb-v1-block,mlp,protocol-v3,0.2,128,5,0.11626459741856174,0.04794987201722231,0.11550841557803344,0.006768064870400156,1.4746876320529743,0.0045913213361197195,3.230012065890494,0.013252154870194731,738.9263052646887,2.68985174932498,8.942231908417307,0.03428108719108612
svhn,ssb-v1-block,mlp,protocol-v3,0.4,8,5,0.1958743085433313,0.0,0.18579521410923183,0.0018934333328570244,1.5000912953149226,0.010106784154019523,4.832669162838017,0.02554115837210694,871.377986838278,2.3989691711362457,9.665148983208928,0.0631526979519402
svhn,ssb-v1-block,mlp,protocol-v3,0.4,16,5,0.17593730792870313,0.04458048864176365,0.17733458918601633,0.00818427820970225,1.4889521994711488,0.007078120344187587,4.660242926743788,0.020732134057406534,821.9152032431646,1.1111867512590805,9.623282383417244,0.038408285435154864
svhn,ssb-v1-block,mlp,protocol-v3,0.4,32,5,0.18859096496619546,0.016286051341962218,0.17652647528563822,0.004466464447950377,1.481396058228071,0.002652160058187875,4.538907124391323,0.009697690094437515,791.4884616783013,2.6052613968830447,9.608807166398037,0.03490902011633686
svhn,ssb-v1-block,mlp,protocol-v3,0.4,64,5,0.1958819913952059,1.717937905267395e-05,0.16969572873582042,0.011674239155919443,1.4762267507606794,0.0045149423793217035,4.456974221369036,0.013354824555870018,766.4381435427574,2.9819814639875646,9.585584708396345,0.028149161231915836
svhn,ssb-v1-block,mlp,protocol-v3,0.4,128,5,0.1958743085433313,0.0,0.17948045920526362,0.004926243725745223,1.4786067373514842,0.00555333857979692,4.37698491346227,0.02711653034763583,747.7767488365329,2.217791136725047,9.586080474790652,0.029020433958956336
svhn,ssb-v1-block,mlp,protocol-v3,0.6,8,5,0.19576674861708668,0.00024051130673783262,0.1885362490956495,0.0006924622146983614,1.4894966222656856,0.010739259138238505,5.924665273942975,0.029947061430095852,872.6244800756255,2.3899668790059447,10.319942391605583,0.04806983554152461
svhn,ssb-v1-block,mlp,protocol-v3,0.6,16,5,0.1958743085433313,0.0,0.18786191080715833,0.0013046620050986238,1.4856047920273785,0.004160372558326959,5.742574145741345,0.013524153755442534,828.5831042757418,1.0260884298232837,10.275917724811006,0.01650859632707061
svhn,ssb-v1-block,mlp,protocol-v3,0.6,32,5,0.1958743085433313,0.0,0.18793016367036594,0.0011287711260626653,1.479470706714073,0.003910146568613299,5.653139075716402,0.015492183610438881,796.1157286212914,1.7009478578913557,10.271682533377316,0.0025942230107341355
svhn,ssb-v1-block,mlp,protocol-v3,0.6,64,5,0.18607867240319606,0.021903708292196053,0.18830145924621533,0.0007844983028219651,1.478599191518909,0.0009658426522264973,5.5908033326175595,0.017024070136521845,769.0299792757417,2.6834965476959796,10.265163391595706,0.014799768699530043
svhn,ssb-v1-block,mlp,protocol-v3,0.6,128,5,0.1958743085433313,0.0,0.18817587397791335,0.0007329734690549435,1.4752537395207042,0.0038351046511503036,5.522523104029466,0.012531904123464985,750.0972785776614,1.522775632243544,10.24367043338716,0.020363375347208147
svhn,ssb-v1-block,mlp,protocol-v3,0.8,8,5,0.26558082360172086,0.013596140893796708,0.24778792470344127,0.020565754043652892,1.4793151273952927,0.003476711052742589,6.7761305573806565,0.01333711114223546,848.4621873182083,2.09425805090268,10.786699433403555,0.030450976666179946
svhn,ssb-v1-block,mlp,protocol-v3,0.8,16,5,0.27135064535955744,0.09868661886375756,0.24904104727193305,0.08861718411334156,1.4794114024330185,0.0031012222571058616,6.6424336353407964,0.0220927748032875,814.5491237638162,2.5166508460158217,10.747823233401869,0.02213221874112791
svhn,ssb-v1-block,mlp,protocol-v3,0.8,32,5,0.21779348494161027,0.029229270869663156,0.2063884679962324,0.027401440533852732,1.4775073045169094,0.004367353929523454,6.56288201181693,0.025893964752753917,785.4742619255381,2.8698921536851816,10.755682674993295,0.030788709763169716
svhn,ssb-v1-block,mlp,protocol-v3,0.8,64,5,0.25779809465273507,0.08158253600907667,0.24146497945588816,0.07448855143215442,1.480579491383105,0.0065798639443086174,6.484694825959357,0.03332495650260112,762.6072971204188,2.870993644421489,10.812391157995444,0.12219983206548735
svhn,ssb-v1-block,mlp,protocol-v3,0.8,128,5,0.21030270436385984,0.027064932668133763,0.2020339353235868,0.024796772632714965,1.4751573879292377,0.004058904861126762,6.453682414702685,0.02148186759319821,748.9845440663177,1.198384853908116,10.735777749982663,0.022444843985714003
svhn,ssb-v1-block,mlp,protocol-v3,1.0,8,5,0.6236631837738169,0.027505795377094334,0.648475913564574,0.011892879176406093,1.4753334535815734,0.004574462668275633,7.399640083876392,0.024539511616166087,722.8872854857475,1.2287209539729906,11.294949199806434,0.05228744242276244
svhn,ssb-v1-block,mlp,protocol-v3,1.0,16,5,0.6236631837738169,0.027505795377094334,0.648475913564574,0.011892879176406093,1.4763692370737302,0.004593509836654808,7.4111592523071055,0.01687673425829996,722.2842750145434,0.9062662888827036,11.33848054158734,0.04823071430144114
svhn,ssb-v1-block,mlp,protocol-v3,1.0,32,5,0.6236631837738169,0.027505795377094334,0.648475913564574,0.011892879176406093,1.473409007106971,0.0019799233143491563,7.414174297020719,0.007387970657687493,724.2758762361839,1.1020975895554057,11.328622183401603,0.015517777174479067
svhn,ssb-v1-block,mlp,protocol-v3,1.0,64,5,0.6236631837738169,0.027505795377094334,0.648475913564574,0.011892879176406088,1.4779051683786835,0.0064622836439706365,7.4165167967943315,0.006830745714367064,724.0958460587551,1.9585916099195158,11.33090247499058,0.026236849480944912
svhn,ssb-v1-block,mlp,protocol-v3,1.0,128,5,0.6236631837738169,0.027505795377094334,0.648475913564574,0.011892879176406093,1.4790654172952409,0.004179011452790971,7.409744819718537,0.005503900393064736,722.9229766579407,2.184663889039211,11.306287816620898,0.029541877373385934
svhn,ssb-v2,cnn,protocol-v3,0.2,0,5,0.1958743085433313,0.0,0.18874919802885726,0.0010316979625085811,5.791800237453584,0.007338836537026172,14.404089391473121,0.021857372553580515,915.0163376236184,4.295187104256294,16.12153270021081,0.04236959578443406
svhn,ssb-v2,cnn,protocol-v3,0.4,0,5,0.7950752919483712,0.03407285906905898,0.7601348676576982,0.02088441121111366,5.850348044561965,0.06968582356817685,15.212739817276624,0.020237755817813553,949.1671284176846,6.298799167558666,16.657612183201127,0.13005279995650218
svhn,ssb-v2,cnn,protocol-v3,0.6,0,5,0.8649738783036263,0.012273100373139103,0.8650285979496839,0.00975237932974842,5.818922904297257,0.003113833608181603,15.666017790305705,0.029898039963469205,949.3994473531122,3.1504877987527817,16.82180967500899,0.023865255152729775
svhn,ssb-v2,cnn,protocol-v3,0.8,0,5,0.8878149969268593,0.003132658710386249,0.8960208580749963,0.0013386751274798837,5.812443279089067,0.01020092454339899,16.140933316352623,0.0268736389864981,911.8060445753345,3.35212079250145,17.09844684138661,0.05885925483470769
svhn,ssb-v2,cnn,protocol-v3,1.0,0,5,0.896581130915796,0.007972944080792587,0.9087977940674611,0.0021358326508431826,5.774549605815669,0.01297038124364552,16.179248773592512,0.01751049021092782,735.2377763234439,3.7308927940890886,17.383710700005757,0.04692050099037764
svhn,ssb-v2,mlp,protocol-v3,0.2,0,5,0.08909803318992006,0.04098061204722908,0.11453922492048536,0.003100820045279474,1.4700849944497048,0.003833215844669887,4.554146043471336,0.020113383101799668,1030.775429028505,5.989824707781687,9.374803824990522,0.017860292248123393
svhn,ssb-v2,mlp,protocol-v3,0.4,0,5,0.1689612784265519,0.052382470615356176,0.15853502054411178,0.030301503207455557,1.4879028034250232,0.006911697688544917,5.946875065364601,0.025724031405657103,1085.070273414776,2.253041773068966,10.076649074791932,0.026932306504720355
svhn,ssb-v2,mlp,protocol-v3,0.6,0,5,0.1958743085433313,0.0,0.18897033730564994,0.0002414261132116806,1.4773934909454662,0.003255688864936463,7.063585512747439,0.02551171698937165,1091.965265052356,3.532424255510035,10.640402300213463,0.027594486630024243
svhn,ssb-v2,mlp,protocol-v3,0.8,0,5,0.3006607252612169,0.06177850415049901,0.28974159465989596,0.05094087605182572,1.4766457743431343,0.0056853101832519,8.081750973810918,0.014290404443567474,1035.7581297265854,5.440276272405867,11.276686799805612,0.04040588834539811
svhn,ssb-v2,mlp,protocol-v3,1.0,0,5,0.6236631837738169,0.027505795377094355,0.648475913564574,0.011892879176406088,1.4569417327000476,0.009614674684616006,8.156187952874768,0.038411340009424096,722.4708860529378,1.9289984478885567,11.804654016601853,0.13593432287212814
svhn,ssb-v2-block,cnn,protocol-v3,0.2,8,5,0.1958743085433313,0.0,0.18838063256753615,0.0018558353881811755,5.7788062481430735,0.011790281090036254,14.004394896081891,0.020713646350895096,796.1868528214078,1.8029177203703715,16.080207233387046,0.06312464110216076
svhn,ssb-v2-block,cnn,protocol-v3,0.2,16,5,0.1958743085433313,0.0,0.18857720081357407,0.0008178162766547637,5.78684073061135,0.01351667655561595,13.916507763885576,0.012050065077414893,776.8724858202443,4.672783774549494,16.055113999801687,0.02927466163918911
svhn,ssb-v2-block,cnn,protocol-v3,0.2,32,5,0.1958743085433313,0.0,0.1892105873841407,0.0,5.787921505212168,0.008081005282182243,13.86816636030056,0.029835291919848878,759.0106911721931,3.0640449708536277,16.04243646658724,0.06026066665298969
svhn,ssb-v2-block,cnn,protocol-v3,0.2,64,5,0.1958743085433313,0.0,0.18911503337565005,0.00019875533776376455,5.795098548235432,0.004060989535997777,13.799939857728877,0.015659107412682862,747.5803319517161,2.504178099001137,16.0020001498051,0.014982212209783777
svhn,ssb-v2-block,cnn,protocol-v3,0.2,128,5,0.1958743085433313,0.0,0.18823320638300772,0.002185490358450181,5.796877179230303,0.0029800452134755347,13.741831860642879,0.01972546264898627,740.2016470331588,2.2998820650549403,16.067716033617035,0.03158850133915006
svhn,ssb-v2-block,cnn,protocol-v3,0.4,8,5,0.7306084818684695,0.07750603709539619,0.6583616582715645,0.09086645694737754,5.803045002428506,0.008418039240044858,14.720220079840777,0.03378727117917485,817.3682464368819,3.5564733450224155,16.456579341599717,0.059743391876852174
svhn,ssb-v2-block,cnn,protocol-v3,0.4,16,5,0.5953134603564842,0.23016071306691546,0.48141474534856743,0.18233059836335547,5.904653020100938,0.13922453690804423,14.744956182919172,0.3082921662010899,791.2419248109366,7.300040067914712,16.45500367479399,0.1794864858729078
svhn,ssb-v2-block,cnn,protocol-v3,0.4,32,5,0.4426705593116164,0.2899995516589293,0.3779707058711113,0.2539597165647382,5.797250905150521,0.0073346798090359495,14.52203314424823,0.03613886069807757,771.6134016870274,3.709501253921322,16.41050128339557,0.05297129394568422
svhn,ssb-v2-block,cnn,protocol-v3,0.4,64,5,0.4611170866625692,0.15644008312818053,0.3764445718497891,0.08433994204749345,5.7906086305564894,0.007725518232611608,14.43690247831015,0.05125225340969361,751.954957460733,2.0172064863583796,16.356780816218816,0.062266096902402125
svhn,ssb-v2-block,cnn,protocol-v3,0.4,128,5,0.3278580208973571,0.15089109199529782,0.2699646450168584,0.08993573802468667,5.794442969626509,0.008385359751623774,14.345323325621285,0.04222356600115809,744.7124345549738,3.7594698447890216,16.302023400203325,0.04293748266896887
svhn,ssb-v2-block,cnn,protocol-v3,0.6,8,5,0.8526659496004918,0.019279224712102205,0.8615804633004356,0.005877831013217704,5.812940695205163,0.01415059638345055,15.222425651234005,0.026174854426433213,818.4261089296102,5.185154024343411,16.78144862522604,0.05096121121146179
svhn,ssb-v2-block,cnn,protocol-v3,0.6,16,5,0.8608866011063305,0.0047257033899700705,0.8545831797643911,0.00457008247030049,5.987272310935327,0.38249444174536334,15.552694223588961,0.9791690046817265,794.7367673792903,4.251464067183469,16.71175645000767,0.03513435720118675
svhn,ssb-v2-block,cnn,protocol-v3,0.6,32,5,0.8586278426551935,0.010549852340156103,0.8533764691428806,0.011009630702778958,5.812546673719464,0.011363187657105705,15.074431256419771,0.023534076320987307,775.5067753781268,5.339516990524234,16.683597183600067,0.06254989403440585
svhn,ssb-v2-block,cnn,protocol-v3,0.6,64,5,0.8501459741856177,0.010458383528884844,0.8437200540562676,0.02075881768163277,5.806593384448479,0.006579614050316991,15.013197092883837,0.02574741121624233,760.7444717132054,4.3470287597918675,16.6981781081995,0.03890726765671178
svhn,ssb-v2-block,cnn,protocol-v3,0.6,128,5,0.8340043023970498,0.037188727244336424,0.8065741157841572,0.07584810660928787,6.146517275182947,0.7464856891087326,15.84232166632837,1.9017294866923773,751.7830842786504,2.6794045919525953,16.68061357517727,0.09023029987472632
svhn,ssb-v2-block,cnn,protocol-v3,0.8,8,5,0.885779041180086,0.006131654672324082,0.8953710908172597,0.004748676955129735,5.8160442717054845,0.009054852385728066,15.824261907698812,0.022013364657521448,807.158511489238,2.6022288199608976,17.14875470021507,0.13657953041090434
svhn,ssb-v2-block,cnn,protocol-v3,0.8,16,5,0.8853334357713584,0.006660915160430873,0.8938831783993338,0.004308182144152995,5.81213224850836,0.01121335380470607,15.702767609684923,0.026119291562484912,784.6702697789412,4.244397902576319,17.027968808403237,0.011161689231068446
svhn,ssb-v2-block,cnn,protocol-v3,0.8,32,5,0.884880147510756,0.008316416564439927,0.8923324733472568,0.00435550179825278,5.812936962309604,0.00858089271661193,15.63950843683484,0.039746656415427885,769.7136961896451,4.103737308893948,17.05839223318035,0.1014918540438827
svhn,ssb-v2-block,cnn,protocol-v3,0.8,64,5,0.8860325752919482,0.003334238220082325,0.8908500211583876,0.006268600980793555,5.799459227624313,0.0061050442744266875,15.577536643640624,0.025388291396584887,756.4613183536941,2.4281946239127783,17.01005224159453,0.03144750339112346
svhn,ssb-v2-block,cnn,protocol-v3,0.8,128,5,0.8847725875845114,0.006367248952101939,0.8892965859917824,0.007097630964300492,5.82899523591764,0.07128189514447256,15.622723012274855,0.1735370895597863,750.02966659395,4.239543907656525,17.018944424798246,0.05436285885864019
svhn,ssb-v2-block,cnn,protocol-v3,1.0,8,5,0.896581130915796,0.007972944080792611,0.9087977940674611,0.002135832650843145,6.152153377073869,0.7621194598302093,17.122267469207838,2.0879809445698423,739.1499545520652,3.18428391760782,17.39316344182007,0.0418086662137444
svhn,ssb-v2-block,cnn,protocol-v3,1.0,16,5,0.896581130915796,0.007972944080792611,0.9087977940674611,0.002135832650843145,6.142471229567816,0.758763053749458,17.121418554527033,2.0769707252519343,738.2633471495055,3.991945088764473,17.42460453361273,0.041296826891573664
svhn,ssb-v2-block,cnn,protocol-v3,1.0,32,5,0.896581130915796,0.007972944080792611,0.9087977940674611,0.002135832650843145,6.13960325828309,0.7508319061862115,17.12355575774298,2.0767785231239877,735.6014561518325,6.633718170154838,17.36830367518123,0.06994979523415039
svhn,ssb-v2-block,cnn,protocol-v3,1.0,64,5,0.896581130915796,0.007972944080792622,0.9087977940674611,0.0021358326508431765,5.979834631072614,0.4125835982105774,16.69426103918405,1.1244894203013205,738.7856548138453,4.741465801775008,17.36868275840534,0.03285973996492366
svhn,ssb-v2-block,cnn,protocol-v3,1.0,128,5,0.896581130915796,0.007972944080792613,0.9087977940674611,0.002135832650843159,5.844078544093004,0.0815063459585859,16.224190064074957,0.11446119127982388,733.9337532722514,4.161218630126952,17.429180799599273,0.23629548536452522
svhn,ssb-v2-block,mlp,protocol-v3,0.2,8,5,0.12006760909649658,0.054446271338259127,0.11414608842840952,0.0037927103393503273,1.4631792234996983,0.007115801345784493,3.7858160636444156,0.00710430228767067,836.0843277341477,4.2092787997958805,9.137652783200611,0.045475095261681066
svhn,ssb-v2-block,mlp,protocol-v3,0.2,16,5,0.1440534726490473,0.05652616171455461,0.12192964494860559,0.011997593053662867,1.4611614801608384,0.004275911025026503,3.633554581989641,0.005832894607776626,796.0627654159396,2.0105538636987585,9.085209174989723,0.020156578003598966
svhn,ssb-v2-block,mlp,protocol-v3,0.2,32,5,0.12006760909649658,0.054446271338259127,0.11860436545313073,0.004500401478815865,1.4599123912854264,0.003620799154688712,3.53542627163856,0.007192001612661239,772.2901905177429,1.1712338742316917,9.041139616805594,0.04138640366665273
